title,text,site,date,category,class,url
El Paso Man Comes Down From Insane Acid Trip Where He Hallucinated That He Ran For President,"EL PASO, TX - An El Paso man reportedly came down from a ""totally crazy"" acid trip where he hallucinated that he ran for president. ""People were calling me 'Beto' for some reason, the press was treating me like a serious candidate. It was totally wild,"" he told reporters. ""Oh man, I thought I said a bunch of insane [FLOWERBED] about dismantling the Constitution and stealing everybody's guns. And the left was just eating it up."" The man said he has a vague memory of hallucinating about how the press called him the next Obama and published glowing editorials about him. He also said a large part of the trip was just him saying the ""F"" word over and over again to appear hip and cool. ""I'm glad that was just a bad trip and not something that really happened. That would have been totally embarrassing."" ""Everyone, remember -- drugs are bad. Stay away from the hard stuff."" Coincidentally, at the same time, the rest of the nation also woke up from a bad dream where the same guy ran for president.",The Babylon Bee,2019-12-27,Politics,Satire,https://babylonbee.com/news/el-paso-man-comes-down-from-insane-acid-trip-where-he-ran-for-president
"Disney CEO: 'To Avoid Filming Among Depraved, Immoral People, We Are Moving All Our Georgia Operations Back To Hollywood'","BURBANK, CA - Disney's CEO, Bob Iger, has come out swinging against Georgia's restrictive abortion laws. He says that he may need to move filming locations out of state to avoid immoral, perverted, depraved people like Georgians. Instead, he says all film projects planned for Georgia will be moved back to Hollywood. ""To avoid filming among depraved, immoral people, we are moving all our Georgia operations back to Hollywood,"" he said in a press conference, wagging his finger sternly. ""The people of Georgia can't pass immoral, unjust laws like this and expect us righteous elites in Hollywood to stand by and let it happen. Morality is very important to us in the film industry. That's why we film a lot of our stuff here in Hollywood, where we can rest easy knowing that the money from our production is going to support moral, upright people."" ""It's the right thing to do,"" he added. Iger also pointed out that California's lax abortion laws come in handy in Hollywood quite often.",The Babylon Bee,2019-05-30,Entertainment,Satire,https://babylonbee.com/news/disney-to-transfer-all-filming-operations-from-georgia-to-much-more-moral-hollywood
Senate Asks Pelosi If She Can Send Over Copy Of Impeachment Articles Without Wine Stains All Over It,"WASHINGTON, D.C. - Mitch McConnell was happy to receive the impeachment articles today so that the Senate could get on with acquitting the president and we can all move on to something much more productive, like making Siri say funny things. But McConnell was forced to ask the House to send over another copy of the articles after the one they received was covered with dark purple wine stains. ""Hey, Mrs. Speaker, sorry to bug you,"" McConnell said, ""but it looks like you've got some purple substance all over these articles of impeachment."" ""Don't mess with me!"" Pelosi snapped back. ""I'm a Catholic. Wait -- do Catholics drink wine?"" When an aide informed her they do, she realized the jig was up and sheepishly agreed to transmit fresh articles of impeachment. An embarrassed Pelosi came over to pick up the old ones and deliver a fresh copy. She smelled the stains and confirmed they were a ""delicious 1982 vintage -- very good year."" A concerned aide tugged the paper out of her hand as she began to nibble at the corner. Unfortunately, the new copy was covered in bourbon.",The Babylon Bee,2020-01-15,Politics,Satire,https://babylonbee.com/news/senate-asks-pelosi-if-she-can-send-over-copy-of-impeachment-articles-not-covered-in-wine-stains
Judge Dismisses Sexual Assault Allegations Against Biden On Grounds That He Is Not A Republican,"WASHINGTON, D.C. - Democratic presumptive presidential nominee Joe Biden was cleared in federal court today of charges that some claimed were based upon credible allegations of sexual assault when the judge quickly realized that Joe Biden was not a Republican. ""Well, this looks pretty serious... let's see who is on - wait a minute. He's a Democrat! I can find no fault with him,"" declared a fourth circuit federal judge hearing preliminary claims. ""It is well established in this court that Republicans are the ones who want to silence women and control their bodies. Haven't you seenThe Handmaid's Tale?"" the judge further added before banging down the gavel. The bailiff immediately grabbed the female accuser by the collar and threw her up into the air out onto the sidewalk, just like in the cartoons. The allegations against then-Senator Joe Biden date back to 1993. Several other people had corroborated key details relating to the seriousness and timing of the intern's story including a discovered CNN clip of her mother callingThe Larry King Showand a neighbor confirming that the woman had told her at the time what had happened. However, this circumstantial evidence of vile behavior, even interpreted under the generous standard of ""believe all women"" set by the government in prior cases involving Republicans, was declared to only be valid if the alleged perpetrator was a greedy, evil Republican. ""This is a victory for the judicial standard in our country of assuming the accused are innocent until proven guilty in a court of law,"" stated Alyssa Milano. ""We always need to maintain this standard of maintaining silence and withholding judgment on such cases when it is convenient and maintains our narratives."" ""I believe and hear you, Joe"" she added. At publishing time, celebrities were circulating a video in which they were singing individual lines of ""Imagine"" off-key in support of the rich, old, white male Democrat who was promising to take down the bad orange man.",The Babylon Bee,2020-04-28,Politics,Satire,https://babylonbee.com/news/judge-dismisses-sexual-assault-allegations-against-biden-on-grounds-that-he-is-not-a-republican
Rachel Levine Is 100% Woman And We Are Sorry For Calling Her A Man,"We, The Babylon Bee, have decided to issue an apology. After being caught in a culture-war whirlwind of hatred and bigotry, we published an article naming Rachel Levine our ""Man of the Year."" Sometimes, even satirists make mistakes. Our misgendering headline was hateful, insensitive, and cruel. Rachel Levine is 100% a real, actual woman. We were absolutely wrong to say otherwise. We understand now that our attempt at comedy was really ""punching down"" at a wealthy and powerful government trans woman official, and we have no excuse. We went too far. We apologize to the trans community. We apologize to the women community, of whom Rachel Levine is clearly a part - and has been since her birth. We hope to take this opportunity to learn, grow, and be better as satirists - and as human beings. So we invite our readers to say it with us, loudly and proudly, and with all the strength and goodness of 1000 kindergarten teachers in Florida trying to teach 5-year-olds about sex: Rachel Levine is a powerful, beautiful woman. Whatever that is. Purchasing congresspeople has never been easier for lobbyists!",The Babylon Bee,2022-04-01,Worldviews,Satire,https://babylonbee.com/news/rachel-levine-is-100-woman-and-we-are-sorry-for-calling-her-a-man
Chick-Fil-A Temporarily Changes Slogan To 'Eat Fewer Bats',"ATLANTA, GA - In an effort to help curb the spread of Coronavirus, Chick-fil-a has announced that it will temporarily be changing its advertising slogan from ""Eat Mor Chikin"" to ""Eat Fewer Bats."" The chicken sandwich chain will run public health ads and billboards with its iconic cow mascots reminding people to ""eat fewer bats"" and ""have a delicious chicken sandwich instead."" Chick-fil-A restaurants will also host ""People Who Don't Eat Bats Appreciation Day,"" where people who come in and don't eat a bat get a free chicken sandwich. ""We're just doing our little part to stop this kind of thing from ever happening again,"" said CEO Dan Cathy. ""You know what's much better than bats? A delicious chicken sandwich and waffle fries, especially with some Chick-fil-A sauce or Polynesian sauce if you really want to get crazy."" Cathy also reminded Chick-fil-A customers that all of the restaurant's food products are 100% bat-free. ""But seriously people, stop eating bats."" The New York Timesquickly published an article calling the ad campaign racist.",The Babylon Bee,2020-03-27,Health,Satire,https://babylonbee.com/news/chick-fil-a-temporarily-changes-slogan-to-eat-fewer-bats
Bernie Sanders Criticizes Billionaire For Giving Money To Students Instead Of The Needy Federal Government,"WASHINGTON, D.C. - Bernie Sanders's favorite pastime is calling out evil billionaires for their evilness. Sanders found the perfect opportunity to do this once again as billionaire Robert F. Smith announced he would be paying off the student debt of those who graduated from Morehouse College. Sanders pointed to the egregious waste of funds as a perfect example of what happens when billionaires are allowed to keep their money. ""Why does this evil billionaire think he knows what's best for his money when clearly the incredibly efficient federal government could put it to better use?"" Sanders said at a rally Monday. ""This is just another example of corrupt billionaires hoarding their money instead of using it for the greater good by giving it to the government."" ""We can't stand for it, we won't stand for it, and we will get this reversed if it's the last thing we do,"" Sanders said to cheers from the crowd. ""His money is as good as ours.""",The Babylon Bee,2019-05-20,Politics,Satire,https://babylonbee.com/news/bernie-sanders-criticizes-billionaire-for-giving-money-to-students-instead-of-to-the-government
Hillary Clinton: 'The Only Crime I Ever Committed Was Stealing The Hearts Of The American People',"WASHINGTON, D.C. - In an interview over the weekend, Hillary Clinton continued to deny any wrongdoing in the various controversies she was involved with during her time as Secretary of State and the 2016 Democratic candidate, claiming her only crime was ""stealing the hearts of the American people."" The interviewer asked Clinton if she was guilty of any of the myriad accusations against her when she admitted to being ""100% guilty"" of being America's sweetheart. ""If being an extremely likable person beloved by every true American is a crime, then lock me up!"" she said, laughing. ""I'm guilty on all counts! Put me away for years! Throw me in the dungeon and toss the key in the garbage!"" She also confessed to lesser crimes of being ""a woman of the people"" and ""extremely relatable."" ""I can't help it if I'm just really good at connecting with the common man, who may only own two or three modest homes and wear suits worth less than $1,000,"" she said. ""I'm just that really down-to-earth kind of person, and you can't blame me for that. It's just who I am, fam!""",The Babylon Bee,2018-11-12,Politics,Satire,https://babylonbee.com/news/hillary-clinton-the-only-crime-i-ever-committed-was-stealing-the-hearts-of-the-american-people
"Biden Apologizes For Racist Gaffe: 'I Like All Races, Even The Bad Ones'","WASHINGTON, D.C. - Joe Biden has once again apologized for his most recent seemingly racist comment. Biden apologized and made amends, clarifying that he likes all races, ""even the bad ones"". ""Everyone who knows me knows I'm not a racist,"" said Biden. ""I even have a black friend, Barry. Smart, articulate guy."" Aides were then seen signaling him to stop talking, but Biden pushed on. ""Rest assured,"" Biden said. ""I like all races, even the bad ones."" Aides threw up their hands in exasperation. ""What? What'd I say?"" The media immediately jumped all over Biden's comments, responding to his horrifying gaffe by condemning President Trump",The Babylon Bee,2019-08-09,Politics,Satire,https://babylonbee.com/news/biden-apologizes-for-racist-gaffe-i-like-all-races-even-the-bad-ones
TIME Names Karen Person Of The Year,"NEW YORK, NY - Time's Person of the Year issue has highlighted some of the world's most influential, important, and controversial figures for almost 100 years. After weeks of intense internal deliberation, Time Magazine has officially announced its Person of the Year: Karen. ""Karen could be any of us. She could be all of us,"" said Edward Felsenthal, Editor in Chief of Time. ""For years, we have been under the watchful protection of everyday heroes who are dedicated to righting all wrongs, no matter how tiny or insignificant. Today, that watchful protector has a name, and her name is Karen."" The announcement was met with mixed reactions and fierce debate. Some Karens have celebrated the news as a huge step forward for Karen representation and human rights. Other Karens took issue with the cover photo and demanded to speak to the manager of Time Magazine. Some have questioned Time choosing Karen in 2020 after already choosing Greta Thunberg last year, who is kind of like a ""climate Karen."" Karen will be joining Bill Clinton, Bill Gates, Bill Anders, and Hitler as one of the most important and newsworthy people of the last 100 years. Donald Trump supporters, outraged by Time's snub of the president, wrote letters to the editor and threatened to call the police.",The Babylon Bee,2020-05-27,Life,Satire,https://babylonbee.com/news/time-names-karen-person-of-the-year
Hillary Clinton Announces She Will Seek Reelection As President Of The United States,"WASHINGTON, D.C. - Hillary Clinton has announced that after much debate she will seek reelection as president of the United States. Pundits on MSNBC, CNN, and ABC News have long pondered whether Clinton would seek reelection or allow someone else to step in, and now she's made a definitive declaration. ""After much deliberation, consultation, and prayer to Moloch, I have decided that I will seek a second term,"" she said to a crowd gathered at a local Wendy's restaurant. ""I feel I haven't accomplished everything I wanted to in my first term, and I really need a full eight years to implement my final solution to all of America's problems."" ""Orange man bad! Orange man bad!"" she chanted at one heckler, though the heckler turned out to be a Wendy's worker asking if she wanted the Jr. Bacon Cheeseburger 4 for $4 or the chicken sandwich one. Aides then gently ushered her back onto the bus to take her back to Bright Sunrise Home For Seniors.",The Babylon Bee,2019-10-08,Politics,Satire,https://babylonbee.com/news/hilary-clinton-announces-she-will-seek-re-election-as-president-of-the-united-states
Recently Pardoned Turkey Found Dead After Claiming To Have Dirt On Hillary Clinton,"WASHINGTON, D.C. - A turkey recently pardoned by President Trump was found dead after claiming to have dirt on the Clintons, sources at the FBI confirmed today. The official cause of death was suicide, though the bullet wounds were in the back of the turkey's head and the bird lacked opposable thumbs with which to operate a firearm. The turkey had been publicly pardoned for the crime of being delicious and set free by Trump in a popular White House Thanksgiving tradition. Shortly after being released, the turkey confirmed its possession of ""credible"" information that would lead to the indictment of Hillary Clinton, posting on the bird's social media account that it was a good thing Trump had pardoned the turkey, so the world could find the truth out about the Clintons. Metro police discovered the turkey's body later, shot twice in the back of the head and stabbed in the back. There was a nearby handwritten note confirming that the death was ""not fowl play.""",The Babylon Bee,2018-11-26,Politics,Satire,https://babylonbee.com/news/recently-pardoned-turkey-found-dead-after-claiming-to-have-dirt-on-hillary-clinton
"Biden: 'Republicans May Have Standards, But We Have Double Standards'","PHILADELPHIA, PA - During a speech Tuesday, Joe Biden proudly declared that while Republicans have at least some standards, Democrats are going above and beyond with their ""double standards."" Biden pointed out that by having two sets of standards, Democrats are leading the race for having the most sets of standards. ""That's two times as many standards,"" he said proudly. ""Double is a lot more than single. Anyone who's ever watched a baseball game knows that."" ""Isn't that right, sweetie?"" he said to a young girl in the front row of the crowd, asking her to come up and stand on the stage while he put his hands on her shoulders for the duration of the speech. Biden then went on to slam Trump for his treatment of women, confident in the knowledge that no one in the Democratic Party would dare call him out for being a hypocritical little creep. Not to be outdone, Trump quickly took to Twitter to announce that the Republican Party would shortly be debuting its brand new triple standards.",The Babylon Bee,2019-06-18,Politics,Satire,https://babylonbee.com/news/biden-republicans-may-have-standards-but-we-have-double-standards
Trump 2020 Campaign To Simply Air Unedited Footage Of Democrats Talking,"WASHINGTON, D.C. - The Trump campaign has unveiled its 2020 campaign strategy of airing unedited footage of speeches and press conferences by far-left Democrats like Alexandria Ocasio-Cortez, Ilhan Omar, Rashida Tlaib, and that other one. GOP commercials will air the footage around the clock. The speeches will not be edited in any way. Rather than pushing their own policy proposals, Republicans will just remind the nation of just who it is they're running against. ""We were pretty concerned when Trump was tweeting those racially charged things the other day,"" said one campaign strategist. ""But now we're in the clear again. I mean, he'll say something problematic again soon. But we don't even have to defend it. We just have to show people the Dems tripping over themselves to say something even crazier."" ""Frankly, when we saw that wild press conference after Trump's tweets, we took a moment and thanked the Lord above for His blessings,"" he added.",The Babylon Bee,2019-07-16,Politics,Satire,https://babylonbee.com/news/trump-unveils-2020-campaign-strategy-of-just-letting-democrats-speak-freely
Democrats Warn We Shouldn’t Reopen The Country Until We Can Be Safe From Trump Getting Credit For A Good Economy,"WASHINGTON, D.C. - While President Trump and some Republican governors are pushing to reopen the country soon, Democrats are much more cautious as they see a looming disaster if America ends the shutdown early: Trump getting credit for a growing economy. ""Right now, we have record joblessness, and GDP is certainly going to take a huge hit,"" said Speaker of the House Nancy Pelosi. ""That's exactly what you want in an election year when you're running against an incumbent. If we reverse that too soon, we're basically helping Trump's reelection."" ""If we reopen now, it could be an absolute disaster,"" added Senate Minority Leader Chuck Schumer. ""We could have people in November saying, 'Wow. Things are getting better. Trump is doing a great job.' It's hard to imagine anything worse than that."" Pelosi and Schumer said that ""out of an abundance of caution,"" they need to wait to make sure things stay pretty bad until after the election, as that will be the only way to stave off another Trump term. ""Oh, and I guess if we reopen things too soon,"" Schumer added as an afterthought, ""it could also lead to a resurgence of people dying."" ""Well, we'd have to hope,"" Pelosi said, ""or it would look like Trump knows what he's doing.""",The Babylon Bee,2020-04-27,Politics,Satire,https://babylonbee.com/news/democrats-say-we-shouldnt-reopen-the-country-until-we-can-be-safe-from-trump-getting-credit-for-a-good-economy
Migrant Caravan Mysteriously Disappears But Leaves Behind Cool Wooden Horse,"U.S./MEXICO BORDER - The migrant caravan headed for the U.S. has been the center of much controversy, but the problem seems to have solved itself, as the entire caravan has mysteriously disappeared. In other, unrelated, good news, there's now a really cool-looking giant wooden horse sitting right at the U.S. border, fresh for the taking. The wooden horse is massive in size -- big enough to fit thousands of people inside if it were hollow (though judging by its weight, the horse is already filled with something). It could make a neat tourist attraction, and President Trump was quick to call dibs on it. ""That's my horse; I saw it first!"" Trump said in a public statement. ""It's the biggest and best horse ever, so obviously it's meant for me. Bring it across the border immediately before someone else takes it!"" Workers are already busy moving the horse, which is conveniently on four giant wooden wheels. ""Remember Troy!"" called out one of the workers as they began moving it. It's unclear what Troy, a character from the NBC sitcomCommunityplayed by famous actor/musician Donald Glover, has to do with a large, wooden horse, but remembering his antics did put a smile on everyone's faces as they began the hard work of moving the massive horse across the U.S. border.",The Babylon Bee,2018-10-24,World,Satire,https://babylonbee.com/news/migrant-caravan-mysteriously-disappears-but-leaves-behind-cool-wooden-horse
10 Things Kash Patel's FBI Will Be Investigating First,"Now that Kash Patel has been officially confirmed as the new director of the Federal Bureau of Investigation, he's rolling out a new list of top priorities for the agency to focus on moving forward. Through intricate back channels, The Babylon Bee has obtained the following list of priorities for the FBI under Kash Patel: Determine how many licks it takes to get to the center of a Tootsie Roll Pop:Previous testimony from an owl has been proven to be falsified. Locating the lost Sankara Stones:A mystery that holds great cultural significance to Patel's people. Find out why aliens seem to only abduct drunk hillbillies:What are they hiding? Investigate why kids love the taste of Cinnamon Toast Crunch:No law enforcement organization has been willing to touch this one. Round up everyone who used the ""poke"" feature on Facebook:It's time for those obnoxious people to face justice. Declassify KFC's secret blend of 11 herbs and spices:Buckets of delicious fried chicken have already been seized as evidence. Investigate the long-rumored existence of a place called ""Vermont"":As of yet, no proof has been provided to confirm it. Find out once and for all who killed Mr. Boddy in the library with the lead pipe:Most recent reports indicated that Colonel Mustard remains the prime suspect. Investigate the status ofHalf-Life 3:The world has a right to know. Kidnap Gretchen Whitmer for real this time:Stop getting everyone's hopes up and do it already. It's about time we started getting answers to all of these mysteries. What other cases should the FBI focus on? Post them in the comments below. Purchasing congresspeople has never been easier for lobbyists!",The Babylon Bee,2025-02-20,U.S.,Satire,https://babylonbee.com/news/10-priorities-of-kash-patels-fbi
Embarrassed Trump Realizes He’s Had Russia And Ukraine Confused This Entire Time,"WASHINGTON, D.C. — The new presidential administration experienced a rare public relations gaffe, as an embarrassed President Donald Trump realized that he's had Russia and Ukraine confused this entire time. The mistake was eventually discovered by a White House aide, who began to ask questions after the president had made public assertions that Ukraine was responsible for starting the war. Upon further investigation, the aide privately notified Trump that he had the two countries mixed up. ""They're the other way around, from what I understand,"" Trump told reporters at an impromptu press conference in the Oval Office. ""The country that started the war by invading the other was apparently Russia. It's easy to get the two confused, honestly. They're right next to each other. And cold winters. So very cold. I thought that little Zelenskyy guy was from Russia this whole time. He sounds Russian."" An administration insider said Trump's realization of the mix-up could potentially change the entire outlook for peace talks. ""It's kind of a major difference,"" the source said. ""He was taking such a hardline stance against Ukraine because he thought they started the war when Russia did the invading. We had to get out a big map and show him that Russia was actually the big one and Ukraine was the little one. It's ok, he's got it figured out now."" At publishing time, Trump had proposed a newly revised peace plan in which the United States would simply take over both Ukraine and Russia as new territories. Purchasing congresspeople has never been easier for lobbyists!",The Babylon Bee,2025-02-21,Politics,Satire,https://babylonbee.com/news/embarrassed-trump-realizes-hes-had-russia-and-ukraine-confused-this-entire-time
"Trump Claimed, Without Evidence, That 2+2 Makes 4. Not So Fast, Experts Say","WASHINGTON, D.C. — During a morning press conference about the state of the war in Ukraine, President Donald Trump suddenly claimed that 2 and 2 added together equaled 4, despite having no evidence whatsoever to back it up. Experts sounded the alarm on the president's bold statement. ""You can't just go around claiming to have the answer to complex math equations without demonstrating how you came to that conclusion,"" said former CNN Chief Media Analyst Brian Stelter. ""It is very irresponsible for a commander-in-chief to throw numbers around willy-nilly like this."" Mathematicians said while there are indeed edge cases in which 2 + 2 = 4, making a blanket statement to that effect was irresponsible because it ignores the world of modular arithmetic and abstract algebra where ""2"" can be whatever you want. ""If you decide that 2 is actually 947, then 2 cannot possibly be added to itself to equal 4,"" said respected Harvard mathematician Ivan Schaefer. ""The president is way off base here if he thinks he can simply assert that 2 + 2 = 4 without evidence."" Leading philosopher and actor Terrance Howard, who famously lost his role as War Machine inIron Man 2due to incorrect math, argued that all conventional math is wrong and can mean whatever anyone wants it to mean, which makes Trump not merely incorrect but a dangerous liar. Howard, a self-perceived expert in the fields of arithmetic, philosophy, and biology has gone so far as to argue that Trump may not even exist. ""I've never met Trump,"" Howard said while appearing as a guest onThe Joe Rogan Experience. ""So how am I supposed to take him seriously when he says 2 + 2 = 4 if he won't even meet with me and prove that he's real?"" Trump had yet to respond to the pushback on what he perceived as the basic foundation of mathematics a person learns in preschool. At publishing time, Trump received more criticism after mentioning, without evidence, that Abraham Lincoln was the 16th president of the United States. Purchasing congresspeople has never been easier for lobbyists!",The Babylon Bee,2025-02-21,Politics,Satire,https://babylonbee.com/news/trump-claimed-without-evidence-that-22-makes-4-not-so-fast-experts-say
Concerns Grow About Pope's Health After He Says Something Theologically Accurate,"VATICAN CITY — Concerns over the health and mental ability of the Pope grew this week after the Supreme Pontiff was overheard saying something theologically accurate. ""It seems clear to me that his condition is worsening,"" said one member of the Papal ferula, speaking on condition of anonymity. ""He gave a declaration and it was free of so much as a hint of error or heresy. There's something very wrong here, and we hope he's ok."" The statement, which reportedly affirmed the Trinity, the incarnation, and the status of homosexuality as a sin, took many in the Vatican by surprise. ""He didn't leave anything open to interpretation here,"" said San Diego Cardinal McElroy. ""His statement was clear and unambiguous. The Holy Father is clearly not himself. We pray for his quick recovery."" At this time, doctors have not confirmed if the Pope's ongoing bout with double pneumonia might be causing him to make such clear and error-free statements, and have asked for privacy while they take time to further evaluate his condition. ""Everything he's been saying the last few days has been in line with the Scriptures, which is very unlike him,"" another Vatican source said. ""This is a very bad sign."" At publishing time, medical experts had given the Pope 2 weeks to live after he endorsed President Trump's immigration plan. Purchasing congresspeople has never been easier for lobbyists!",The Babylon Bee,2025-02-21,Church,Satire,https://babylonbee.com/news/concerns-grow-about-popes-health-after-he-says-something-theologically-accurate
Delta Adds A Little Hanging Tennis Ball To End Of Runway For Female Pilots,"U.S. — As an added safety measure to prevent further runway catastrophes, Delta Airlines has added a little hanging tennis ball to the end of runways to help female pilots. After multiple recent incidents of female pilots struggling to figure out exactly when a runway begins and ends, Delta decided to begin positioning cranes to hang tennis balls from a string at the end of each runway. ""A tennis ball on a string is the most trusted technique in the world to keep women from wrecking,"" explained Delta CEO Ed Bastian. ""Millions of women have been stopped from smashing their cars into the garage wall by husbands graciously hanging up a tennis ball. We are excited to bring this tried-and-true technology to Delta Airlines to hopefully keep our female pilots from wrecking any more planes."" According to airport personnel, the tennis ball on a string has already prevented over a dozen crashes by female pilots. ""Now, if we can just get those lady pilots to stop checking their makeup and focus on the instrument panel,"" said air traffic controller Bob Rendon. ""Hang on a minute, got a girl pilot coming in hot -- stop when you touch the tennis ball, I repeat, brake for the tennis ball!"" At publishing time, a female pilot in Toronto had called her husband to say she might have gotten a slight scratch on her plane. Purchasing congresspeople has never been easier for lobbyists!",The Babylon Bee,2025-02-19,U.S.,Satire,https://babylonbee.com/news/delta-adds-a-little-hanging-tennis-ball-to-the-end-of-the-runway-for-female-pilots
Trump Proposes Two Golf-Course Solution For Gaza,"GAZA — A potential breakthrough in the Middle East peace process emerged this week with President Donald Trump proposing a two-golf course solution in Gaza. The proposed courses, meticulously designed by renowned golf course architects, will encompass ""36 beautiful holes like you wouldn't believe"" that adhere to the highest PGA standards. Palestinians and Israelis will each have their own segregated course flanking a five-star resort built with wood sourced from the cedars of Lebanon. ""It's a desert out there, an absolute wasteland,"" Trump said. ""So I think people are going to love a little greenery. We're going to have date palms, olive trees, and maybe some tamarisk to give the place a little color. It's really going to be something."" According to a recent poll of Gaza residents, no one is particularly interested in golfing but Trump expressed confidence that that would change. ""When I've had a hard day — and believe me, I have a lot of them — I like to hit the links,"" he said. ""No one's going to want to fight anymore when they could be driving balls down the fairway. We're even going to have a gift shop that sells little bumper stickers that say, 'I'd rather be golfing.' It'll be in Arabic or whatever squiggly language they want."" Further sweetening the deal will be over a hundred water hazards. This will reportedly have the benefit of creating a challenge for golfers while also bringing new life to the region. The courses will also be the first in history to have zero sand traps. ""They have enough sand,"" Trump said. At publishing time, President Trump had been nominated for the Nobel Peace Prize for his creative problem-solving of the Middle East conflict. Purchasing congresspeople has never been easier for lobbyists!",The Babylon Bee,2025-02-21,World,Satire,https://babylonbee.com/news/trump-proposes-two-golf-course-solution-for-gaza
Trump Envisions Modern Version Of Postal Service Where People Can Send Mail Electronically,"WASHINGTON, D.C. — As rumors swirled that the administration may take over the operation of the post office, President Donald Trump proposed a radical new, modernized version of the U.S. Postal Service where people could send mail electronically. While the bold idea could revolutionize the sending and receiving of correspondence, critics and longtime supporters of the postal service called it outlandish and far-fetched, assuring the public that mailing letters was indispensable. Trump disagreed. ""We'll have a whole new system, folks. Electronic mail, we'll call it,"" Trump told reporters at the White House. ""I've been talking to my friend, Elon Musk. You know Elon? Great guy. Very sharp guy. He told me we can do away with the post office altogether and start sending letters over the internet. It only takes seconds, and there's no paper. Do you believe that? Sending letters without paper. It's amazing the stuff they're doing these days. We'll get in there and fix it and make it better and faster than it's ever been before. Electronic mail. E-mail. Something like that. I don't know, we'll play around with the name."" A spokesman for the U.S. Postal Service cautioned the adoption of such a futuristic plan. ""It's way too early to be talking about 'electronic mail,'"" said Postal Supervisor Danny Ball. ""Sending someone a letter invisibly through the 'world wide web?' Communicating with someone on another continent in seconds? That's science fiction stuff. Your paper, your envelope, and your stamps. That's where it's at. Please don't abolish us."" At publishing time, the American Postal Workers Union warned that its mailmen would refuse to make everyone's daily deliveries of useless coupons and advertisements if Trump tried to follow through with his plan. Purchasing congresspeople has never been easier for lobbyists!",The Babylon Bee,2025-02-21,U.S.,Satire,https://babylonbee.com/news/trump-envisions-modern-version-of-postal-service-where-people-can-send-mail-electronically
Trump Signs Executive Order Mandating Second Breakfast,"WASHINGTON, D.C. — The new administration continued to usher in a modern golden age for America, as President Donald Trump signed an executive order mandating second breakfast as an official meal. Trump made the announcement to a gathering of reporters in the Oval Office Thursday morning and marked the historic occasion by sitting down to enjoy the ceremonial First Second Breakfast in White House history. ""We love our toast and jam, don't we folks?"" Trump said as an aide laid out the second breakfast spread on the Resolute Desk. ""Every American family should sit down for Second Breakfast on a daily basis. It's the second version of the most important meal of the day, which means it's just as important as First Breakfast, which is delicious. You can never have too much bacon. And pastries, so many very beautiful pastries. With filling. Always with filling."" Insiders said the executive order would extend to federal agencies and government-funded schools nationwide, mandating an official break to allow employees and students to partake in second breakfasts to hold them over until lunch. ""This is part of President Trump's even larger, overarching agenda,"" said one administration source. ""This is only the beginning. By 2028, our goal is to have Americans eating the full slate of seven Hobbit meals."" Administration officials refused to comment on reports that an additional executive order mandating elevensies was being targeted for the fall. At publishing time, a Biden-appointed federal judge issued an emergency ruling declaring Trump's Second Breakfast mandate unconstitutional. Purchasing congresspeople has never been easier for lobbyists!",The Babylon Bee,2025-02-20,U.S.,Satire,https://babylonbee.com/news/trump-signs-executive-order-mandating-second-breakfast
Cruel: Elon Musk Cuts Off Social Security Benefits For Thousands Of Revolutionary War Veterans,"U.S. — The Department of Government Efficiency faced renewed calls for independent oversight after news broke that DOGE boss Elon Musk had callously cut off Social Security benefits for thousands of Revolutionary War veterans. The move took place as part of DOGE's overarching crusade to identify and eliminate wasteful government spending but promised to bring the Musk-led team a new wave of negative publicity due to brave veterans of the American War of Independence now being deprived of their hard-fought benefits. ""How dare he take away the benefits we earned with our blood,"" said 270-year-old Arthur Breckenridge, who fought in the Battle of Yorktown in 1781. ""It's only because of men like me that this South African fellow had a chance to come to this country and enjoy the fruits of our labor. Now we find out he's cutting off our Social Security? How are we supposed to live?"" Though Musk and the team at DOGE cited Social Security payments to individuals seemingly far too old to still be living as evidence of widespread fraud, Breckenridge and his fellow Revolutionary War veterans were not going to accept this indignity. ""This billionaire miscreant leaves us no choice,"" said Thomas Halderman, a 278-year-old veteran of the Battle of Saratoga. ""We shall grab our muskets and march to Tesla headquarters. Have at thee, you thieving scoundrel!"" At publishing time, DOGE was reportedly seeking a way to verify the ages and identities of the Revolutionary War veterans by asking Senator Mitch McConnell if he knew any of them from back then. Purchasing congresspeople has never been easier for lobbyists!",The Babylon Bee,2025-02-19,U.S.,Satire,https://babylonbee.com/news/cruel-elon-musk-cuts-off-social-security-benefits-for-thousands-of-revolutionary-war-veterans
